Comedy,Entertainment,Film & Animation,Music,People & Blogs
0.0,0.0,0.0,0.0,0.0
107.17056651557621,267.3006648617232,-20.83926402720828,23.143269970021187,339.55082672502147
-3.867466104562378,-57.71046213881193,37.62646961316361,-8.975361835401074,-18.225939934218317
-27.019565185226067,19.36170092901941,109.3660747090353,-8.279143358787433,136.82145963202944
75.48726710781493,72.99707423555269,-14.415104272707014,109.6991122915176,-32.23934403336204
14.976860417858973,18.053605586248956,10.647733688731842,62.54459190305284,10.40407843457265
-7.883461438139228,73.824224424187,84.59877243211831,136.2191334817205,58.402779781645165
-36.20278970150594,-52.635488438168245,-16.882946926487453,-54.1580518604238,-30.63758256394138
